,id,name,adress,lat,lon,precode,areacode,category,category_flag
1113,n01031,藤枝MYFC初蹴り大祭,藤枝市,34.881491,138.232765,22,22214,‐,1
1114,n01032,て～しゃばストリート１０５,藤枝市,34.849633,138.251959,22,22214,‐,1
1115,n01033,バスクリン藤枝工場,藤枝市谷稲葉242-1,34.868739,138.224325,22,22214,‐,2
1116,n01034,藤枝フレッシュミュージックフェスティバル,藤枝市岡部町新舟1214-3,34.950729,138.251558,22,22214,‐,1
1117,n01035,スポーツ＆健康フェスタｉｎふじえだ,藤枝市,34.867367,138.257458,22,22214,‐,1
1118,n01036,藤枝ＧＣ,藤枝市内瀬戸1193,34.85666667,138.21638889,22,22214,‐,4
1119,n01037,フードスマイルフェスティバル,藤枝市,34.867367,138.257458,22,22214,‐,1
1120,n01038,大井川河川敷グラウンドゴルフ場,藤枝市,34.821286,138.23432,22,22214,‐,4
1121,n01039,富士山新五合目御殿場口,御殿場市,35.33555556,138.79527778,22,22215,‐,1
1122,n01040,駒門風穴,御殿場市,35.250122,138.914193,22,22215,‐,1
1123,n01041,秩父宮記念公園,御殿場市,35.288724,138.95215,22,22215,‐,2
1124,n01042,時の栖美術館,御殿場市,35.236094,138.925777,22,22215,‐,2
1125,n01043,キリンディスティラリー（株）御殿場工場,御殿場市,35.33648545,138.89715653,22,22215,‐,2
1126,n01044,御胎内清宏園,御殿場市,35.29833333,138.8625,22,22215,‐,4
1127,n01045,平和公園（御殿場市）,御殿場市,35.28661495,138.95266367,22,22215,‐,4
1128,n01046,オアシス御殿場,御殿場市,35.29861111,138.945,22,22215,‐,3
1129,n01047,御胎内温泉健康センター,御殿場市,35.296528,138.867467,22,22215,‐,3
1130,n01048,御殿場市温泉会館,御殿場市,35.29055556,138.96694444,22,22215,‐,3
1131,n01049,富士八景の湯,御殿場市,35.28888889,138.97166667,22,22215,‐,3
1132,n01050,御殿場高原温泉（天然温泉気楽坊）,御殿場市,35.23536493,138.92588466,22,22215,‐,3
1133,n01051,御殿場高原ビール,御殿場市,35.23575067,138.92487344,22,22215,‐,5
1134,n01052,御殿場プレミアムアウトレット,御殿場市,35.30805556,138.96305555,22,22215,‐,5
1135,n01053,富士山太鼓まつり,御殿場市,35.296528,138.867467,22,22215,‐,1
1136,n01054,夏祭り歩行者天国（御殿場市）,御殿場市,35.30867,138.934609,22,22215,‐,1
1137,n01055,三井住友ＶＩＳＡ太平洋マスターズ,御殿場市,35.28445049,138.87571034,22,22215,‐,1
1138,n01056,農協祭（ＪＡ御殿場）,御殿場市,35.291481,138.878149,22,22215,‐,1
1139,n01057,乙女森林公園キャンプ場第１キャンプ場,御殿場市,35.29068258,138.9679505,22,22215,‐,4
1140,n01058,御殿場桜まつり,御殿場市,35.288724,138.95215,22,22215,‐,1
1141,n01059,富士総合火力演習,御殿場市,35.294088,138.853664,22,22215,‐,1
1142,n01060,富士山スカイドリームス,御殿場市,35.332485,138.880305,22,22215,‐,1
1143,n01061,東山旧岸邸,御殿場市東山1082-1,35.294527,138.960527,22,22215,‐,2
1144,n01062,東山湖フィッシングエリア,御殿場市,35.29166667,138.95791847,22,22215,‐,4
1145,n01063,よさこい御殿場,御殿場市,35.296706,138.869089,22,22215,‐,1
1146,n01064,前島秀章美術館,御殿場市,35.236094,138.925776,22,22215,‐,2
1147,n01065,富士万葉植物園,御殿場市,35.298784,138.869558,22,22215,‐,2
1148,n01066,御殿場まるびオートキャンプ場,御殿場市,35.294072,138.866575,22,22215,‐,4
1149,n01067,ライディングクラブフジファーム,御殿場市,35.278347,138.877402,22,22215,‐,4
1150,n01068,乗馬クラブアルカディア,御殿場市,35.334372,138.885479,22,22215,‐,4
1151,n01069,相模乗馬研究所,御殿場市,35.290161,138.869085,22,22215,‐,4
1152,n01070,乙女森林公園キャンプ場第２キャンプ場,御殿場市,35.287227,138.972031,22,22215,‐,4
1153,n01071,ミナミテニスクラブ,御殿場市,35.286617,138.938503,22,22215,‐,4
1154,n01072,御殿場欅平ファミリーキャンプ場,御殿場市,35.283599,138.867609,22,22215,‐,4
1155,n01073,乗馬クラブニューシーズン,御殿場市,35.286877,138.937862,22,22215,‐,4
1156,n01074,ウエスタンライディングクラブロッキー,御殿場市,35.326213,138.879701,22,22215,‐,4
1157,n01075,たくみの郷,御殿場市,35.294157,138.867512,22,22215,‐,1
1158,n01076,柳池ヘラブナセンター,御殿場市,35.311679,138.891584,22,22215,‐,1
1159,n01077,富士登山駅伝,御殿場市,35.30867,138.934609,22,22215,‐,1
1160,n01078,さわやかウォーキング,御殿場市,35.300479,138.934343,22,22215,‐,1
1161,n01079,富士ＣＣ,御殿場市,35.29677017,138.96728002,22,22215,‐,4
1162,n01080,御殿場ＧＣ,御殿場市,35.25466442,138.94678898,22,22215,‐,4
1163,n01081,太平洋Ｃ御殿場,御殿場市,35.28445049,138.87571034,22,22215,‐,4
1164,n01082,東名御殿場ＣＣ,御殿場市,35.235729,138.950122,22,22215,‐,4
1165,n01083,富士御殿場ＧＣ,御殿場市,35.27305555,138.89694444,22,22215,‐,4
1166,n01084,ベルビュー長尾ＧＣ,御殿場市,35.25851748,138.96488844,22,22215,‐,4
1167,n01085,小田原ＧＣ日動御殿場,御殿場市,35.23694444,138.94,22,22215,‐,4
1168,n01086,太平洋Ｃ御殿場ウエスト,御殿場市,35.28472222,138.85555556,22,22215,‐,4
1169,n01087,富士平原ＧＣ,御殿場市,35.34444444,138.88833333,22,22215,‐,4
1170,n01088,よさこいクリスマスカーニバル,御殿場市,35.304606,138.94026,22,22215,‐,1
1171,n01089,富士山交流センター（富士山樹空の森）,御殿場市,35.296706,138.869089,22,22215,‐,4
1172,n01090,西御殿場ゴルフクラブ,御殿場市,35.2784683,138.89757561,22,22215,‐,4
1173,n01091,高嶺パブリックゴルフクラブ,御殿場市,35.34132471,138.91311974,22,22215,‐,4
1174,n01092,秋葉総本殿可睡斎,袋井市久能2915-1,34.774694,137.920065,22,22216,‐,2
1175,n01093,法多山尊永寺,袋井市豊沢2777,34.737716,137.977209,22,22216,‐,2
1176,n01094,医王山油山寺,袋井市村松1,34.785501,137.936012,22,22216,‐,2
1177,n01095,可睡ゆりの園,袋井市久能2990-1,34.773796,137.921356,22,22216,‐,2
1178,n01096,香りの丘茶ピア,袋井市岡崎7157-1,34.727437,137.951128,22,22216,‐,2
1179,n01097,山梨祇園祭,袋井市,34.741708,137.925321,22,22216,‐,1
1180,n01098,法多山星満夜・星供祭,袋井市,34.737716,137.977209,22,22216,‐,1
1181,n01099,法多山田遊祭,袋井市,34.737716,137.977209,22,22216,‐,1
1182,n01100,東海道どまん中茶屋,袋井市袋井339,34.748976,137.925307,22,22216,‐,2
1183,n01101,法多山万灯祭,袋井市,34.737716,137.977209,22,22216,‐,1
1184,n01102,ふくろい遠州の花火,袋井市,34.74666667,137.94111111,22,22216,‐,1
1185,n01103,法多山節分祭,袋井市,34.737716,137.977209,22,22216,‐,1
1186,n01104,可睡斎年頭祈願,袋井市,34.774694,137.920065,22,22216,‐,1
1187,n01105,法多山桜まつり,袋井市,34.737716,137.977209,22,22216,‐,1
1188,n01106,可睡斎奥之院不動尊大祭奉納花火,袋井市,34.774694,137.920065,22,22216,‐,1
1189,n01107,袋井まつり,袋井市,34.75016,137.924622,22,22216,‐,1
1190,n01108,袋井夏まつり,袋井市,34.75016,137.924622,22,22216,‐,1
1191,n01109,袋井農協祭,袋井市,34.727437,137.951128,22,22216,‐,1
1192,n01110,三社祭り（稚児流流鏑馬）,袋井市,34.68970174,137.9325916,22,22216,‐,1
1193,n01111,可睡斎ぼたんまつり,袋井市,34.774694,137.920065,22,22216,‐,1
1194,n01112,ふくろい新茶まつり,袋井市,34.737716,137.977209,22,22216,‐,1
1195,n01113,静岡スタジアム　エコパ,袋井市愛野2300-1,34.74340985,137.9709287,22,22216,‐,4
1196,n01114,天然温泉遠州「和の湯」,袋井市諸井2022-3,34.72896629,137.92357808,22,22216,‐,3
1197,n01115,月見の里学遊館,袋井市上山梨4-3-7,34.7868938,137.9021348,22,22216,‐,4
1198,n01116,デンマーク牧場,袋井市山崎5914-367,34.706915,137.97383,22,22216,‐,2
1199,n01117,火防大祭・秋葉の火まつり,袋井市,34.775079,137.919905,22,22216,‐,1
1200,n01118,御開帳,袋井市,34.724955,137.936792,22,22216,‐,1
1201,n01119,弘法大師祭,袋井市,34.737716,137.977209,22,22216,‐,1
1202,n01120,山門大施食会,袋井市,34.775079,137.919905,22,22216,‐,1
1203,n01121,星祭・中日大祭,袋井市,34.785501,137.936012,22,22216,‐,1
1204,n01122,彼岸会,袋井市,34.785501,137.936012,22,22216,‐,1
1205,n01123,百万遍念仏,袋井市,34.785501,137.936012,22,22216,‐,1
1206,n01124,フリーマーケット（茶ピア）,袋井市,34.726705,137.951019,22,22216,‐,1
1207,n01125,一意一願不動大祭,袋井市,34.737716,137.977209,22,22216,‐,1
1208,n01126,放生会,袋井市,34.774694,137.920065,22,22216,‐,1
1209,n01127,新春茶会,袋井市,34.727437,137.951128,22,22216,‐,1
1210,n01128,大念珠大祭,袋井市,34.785501,137.936012,22,22216,‐,1
1211,n01129,スプリングフェスタ,袋井市,34.75016,137.924622,22,22216,‐,1
1212,n01130,酒塚観音大祭,袋井市,34.774694,137.920065,22,22216,‐,1
1213,n01131,甲子大祭,袋井市,34.75016,137.924622,22,22216,‐,1
1214,n01132,百庫市,袋井市,34.774694,137.920065,22,22216,‐,1
1215,n01133,クラウンメロンマラソン大会,袋井市,34.754184,137.916961,22,22216,‐,1
1216,n01134,ＪＲさわやかウォーキング,袋井市,34.741481,137.925694,22,22216,‐,1
1217,n01135,袋井消防フェスタ,袋井市,34.75016,137.924622,22,22216,‐,1
1218,n01136,茶祖栄西禅師祭,袋井市,34.785501,137.936012,22,22216,‐,1
1219,n01137,青葉祭,袋井市,34.737716,137.977209,22,22216,‐,1
1220,n01138,施餓鬼法要会,袋井市,34.713589,137.932458,22,22216,‐,1
1221,n01139,平和の集い,袋井市,34.70703,137.97253,22,22216,‐,1
1222,n01140,御供米納め,袋井市,34.75016,137.924622,22,22216,‐,1
1223,n01141,牧場のコンサート,袋井市,34.706871,137.973474,22,22216,‐,1
1224,n01142,街道まつり,袋井市,34.75016,137.924622,22,22216,‐,1
1225,n01143,東海道五十三次シンポジウム,袋井市,34.75016,137.924622,22,22216,‐,1
1226,n01144,大祭り,袋井市,34.75016,137.924622,22,22216,‐,1
1227,n01145,メロン／コシヒカリオーナー（田植え・名札付け・収穫・稲刈り）,袋井市,34.75016,137.924622,22,22216,‐,1
1228,n01146,観光地引き網,袋井市,34.741708,137.925321,22,22216,‐,1
1229,n01147,浅羽町B＆G海洋センター,袋井市東同笠1648-1,34.671072,137.936568,22,22216,‐,4
1230,n01148,勤労者体育センター,袋井市上田町267-19,34.735732,137.93408,22,22216,‐,4
1231,n01149,あさっぱら市,袋井市,34.707861,137.931789,22,22216,‐,1
1232,n01150,コスモスまつり,袋井市,34.710311,137.938878,22,22216,‐,1
1233,n01151,ふれあい海岸祭り,袋井市,34.667948,137.914556,22,22216,‐,1
1234,n01152,ものづくりフェスタ,袋井市,34.75016,137.924622,22,22216,‐,1
1235,n01153,袋井市ふれあい夢市場,袋井市,34.707292,137.931675,22,22216,‐,1
1236,n01154,蛍まつり,袋井市,34.737716,137.977209,22,22216,‐,1
1237,n01155,全国だんごまつり,袋井市,34.737716,137.977209,22,22216,‐,1
1238,n01156,袋井観光センター,袋井市堀越538-1,34.756132,137.906036,22,22216,‐,5
1239,n01157,静岡カントリー袋井コース,袋井市,34.778421,137.947866,22,22216,‐,4
1240,n01158,葛城ＧＣ,袋井市,34.807609,137.92898,22,22216,‐,4
1241,n01159,東海道どまん中ふくろいツーデーウオーク,袋井市,34.754184,137.916961,22,22216,‐,1
1242,n01160,クラウンメロン支所,袋井市小山219,34.754311,137.899946,22,22216,‐,2
1243,n01161,柿・みかん狩り,下田市,34.679533,138.945316,22,22219,‐,5
1244,n01162,伊豆クルーズ,下田市外ヶ岡19,34.67456916,138.95275523,22,22219,‐,1
1245,n01163,下田ロープウェイ,下田市東本郷1-3-2,34.678861,138.946155,22,22219,‐,1
1246,n01164,豆州下田郷土資料館,下田市4-8-13,34.673242,138.939911,22,22219,‐,2
1247,n01165,了仙寺宝物館,下田市七軒町3-12-12,34.672155,138.942253,22,22219,‐,2
1248,n01166,下田海中水族館,下田市3-22-31,34.6661,138.945989,22,22219,‐,2
1249,n01167,白浜中央海水浴場,下田市白浜,34.701753,138.975913,22,22219,‐,4
1250,n01168,白浜大浜海水浴場,下田市,34.689299,138.97293,22,22219,‐,4
1251,n01169,外浦海水浴場,下田市外浦,34.674924,138.972199,22,22219,‐,4
1252,n01170,九十浜海水浴場,下田市須崎,34.666606,138.981152,22,22219,‐,4
1253,n01171,鍋田浜海水浴場,下田市,34.66666667,138.93611111,22,22219,‐,4
1254,n01172,多々戸浜海水浴場,下田市吉佐美,34.66055556,138.93194444,22,22219,‐,4
1255,n01173,入田浜海水浴場,下田市吉佐美,34.65833333,138.92666667,22,22219,‐,4
1256,n01174,吉佐美大浜海水浴場,下田市吉佐美,34.653201,138.919197,22,22219,‐,4
1257,n01175,田牛海水浴場,下田市田牛,34.640497,138.913755,22,22219,‐,4
1258,n01176,上原仏教美術館,下田市宇土金351,34.728222,138.925693,22,22219,‐,2
1259,n01177,下田太鼓まつり,下田市,34.676453,138.941795,22,22219,‐,1
1260,n01178,黒船祭,下田市,34.67482,138.950877,22,22219,‐,1
1261,n01179,あじさい祭,下田市,34.66807,138.946502,22,22219,‐,1
1262,n01180,アロエの花まつり,下田市,34.709802,138.981012,22,22219,‐,1
1263,n01181,水仙まつり,下田市,34.659196,138.987668,22,22219,‐,1
1264,n01182,ビックシャワー,下田市,34.653201,138.919197,22,22219,‐,1
1265,n01183,上原近代美術館,下田市宇土金341,34.72861111,138.92555555,22,22219,‐,2
1266,n01184,白浜海の祭典,下田市,34.689299,138.97293,22,22219,‐,1
1267,n01185,ベイ・ステージ下田ハーバーミュージアム,下田市外ヶ岡1-1,34.67459,138.950791,22,22219,‐,6
1268,n01186,大賀茂れんげ祭,下田市,34.676388,138.917257,22,22219,‐,1
1269,n01187,水仙ツーデーマーチ,下田市,34.679534,138.945318,22,22219,‐,1
1270,n01188,キャンドルカフェｉｎ下田,下田市,34.671665,138.94334,22,22219,‐,1
1271,n01189,風の花祭り,下田市,34.675903,138.955407,22,22219,‐,1
1272,n01190,香りの花まつり,下田市,34.6724,138.941411,22,22219,‐,1
1273,n01191,宝福寺お吉記念館,下田市1-18-26,34.676421,138.943077,22,22219,‐,2
1274,n01192,下田ＣＣ,下田市,34.71495667,138.87473939,22,22219,‐,4
1275,n01193,マリンフェスタ下田,下田市,34.674848,138.951613,22,22219,‐,1
1276,n01194,伊豆クルーズ（石廊崎遊覧船）,南伊豆町石廊崎55,34.67477107,138.95273494,22,22219,‐,1
1277,n01195,伊豆花＆てくもぐウォーキング,下田市,34.679533,138.945316,22,22219,‐,1
1278,n01196,富士サファリパーク,裾野市須山字藤原2255-27,35.26,138.81055555,22,22220,‐,2
1279,n01197,忠ちゃん牧場,裾野市須山2255-3108,35.2625,138.81694444,22,22220,‐,1
1280,n01198,イエティ,裾野市須山字藤原2428,35.30013753,138.76845385,22,22220,‐,4
1281,n01199,大野路ファミリーキャンプ場,裾野市須山2934-3,35.25833333,138.86138889,22,22220,‐,4
1282,n01200,裾野市中央公園,裾野市千福7-1,35.18422354,138.90409005,22,22220,‐,4
1283,n01201,ぐりんぱ,裾野市須山字藤原2427,35.29055556,138.78277778,22,22220,‐,4
1284,n01202,みどりまつり（裾野市中央公園）,裾野市,35.18422354,138.90409005,22,22220,‐,1
1285,n01203,すその夏まつり（裾野市運動公園）,裾野市,35.235512,138.894797,22,22220,‐,1
1286,n01204,ヘルシーパーク裾野,裾野市須山3408,35.247646,138.872051,22,22220,‐,3
1287,n01205,富士山資料館,裾野市須山2255-39,35.265,138.80722222,22,22220,‐,2
1288,n01206,レジャーランド一の瀬,裾野市茶畑1769,35.17166667,138.94583333,22,22220,‐,3
1289,n01207,十里木キャンプ場,裾野市須山2427-1,35.281457,138.791615,22,22220,‐,4
1290,n01208,富士山すそのパノラマロード菜の花&桜まつり,裾野市,35.247646,138.872051,22,22220,‐,1
1291,n01209,富士裾野高原マラソン大会,裾野市,35.235685,138.893391,22,22220,‐,1
1292,n01210,スタンレーレディス,裾野市,35.180997,138.886324,22,22220,‐,1
1293,n01211,すその阿波おどり,裾野市,35.173895,138.906718,22,22220,‐,1
1294,n01212,ファンケルクラシック,裾野市,35.225138,138.869694,22,22220,‐,1
1295,n01213,富士山すそのパノラマロードコスモスまつり,裾野市,35.247646,138.872051,22,22220,‐,1
1296,n01214,東名ＣＣ,裾野市桃園300,35.180997,138.886324,22,22220,‐,4
1297,n01215,ゴルフパーク・バンディ,裾野市須山字藤原2428,35.29377442,138.7808721,22,22220,‐,4
1298,n01216,ファイブハンドレッドＣ,裾野市千福953-2,35.20138889,138.8725,22,22220,‐,4
1299,n01217,裾野ＣＣ,裾野市今里1060,35.225138,138.869694,22,22220,‐,4
1300,n01218,全日本少年サッカー大会決勝大会,裾野市,35.235683,138.893402,22,22220,‐,1
1301,n01219,富士山国際雪合戦大会,裾野市,35.294298,138.783875,22,22220,‐,1
1302,n01220,ぶどう狩り,湖西市,34.718466,137.531626,22,22221,‐,4
1303,n01221,豊田佐吉記念館,湖西市,34.71038846,137.52781892,22,22221,‐,2
1304,n01222,ザ・ヴィラハマナコ,湖西市,34.75481668,137.5200481,22,22221,‐,5
1305,n01223,新居関所史料館,湖西市,34.6948757,137.56171389,22,22221,‐,2
1306,n01224,紀伊国屋旅籠資料館,湖西市,34.69472222,137.55972222,22,22221,‐,2
1307,n01225,わんぱくランド,湖西市,34.68222222,137.58638889,22,22221,‐,4
1308,n01226,新居弁天海水浴場,湖西市,34.68388889,137.58638889,22,22221,‐,4
1309,n01227,新居弁天海釣公園、海湖館,湖西市,34.68179531,137.58678272,22,22221,‐,4
1310,n01228,諏訪神社奉納花火,湖西市,34.694052,137.557257,22,22221,‐,1
1311,n01229,産業まつり「あらいじゃん」,湖西市,34.71843,137.531604,22,22221,‐,1
1312,n01230,女河浦海水浴場,湖西市,34.74183777,137.53843458,22,22221,‐,4
1313,n01231,キャトルセゾン,湖西市,34.76796147,137.52944502,22,22221,‐,5
1314,n01232,大倉戸観光農園　いちご狩り,湖西市,34.680449,137.535291,22,22221,‐,2
1315,n01233,本興寺,湖西市,34.717846,137.538045,22,22221,‐,2
1316,n01234,花見（本興寺）,湖西市,34.717846,137.538045,22,22221,‐,1
1317,n01235,おんやど白須賀,湖西市,34.68291351,137.50929256,22,22221,‐,1
1318,n01236,浜名湖ＣＣ,湖西市,34.68536876,137.5242785,22,22221,‐,4
1319,n01237,表浜名湖納涼花火大会,湖西市,34.71843,137.531604,22,22221,‐,1
1320,n01238,新居弁天潮干狩り,湖西市,34.718466,137.531626,22,22221,‐,1
1321,n01239,修善寺温泉の川畔旅館街と「独鈷の湯」、修禅寺,伊豆市,34.969967,138.925087,22,22222,温泉,-1
1322,n01240,ラフォーレ修善寺ＣＣ,伊豆市大平1529,34.956356,138.914829,22,22222,‐,4
1323,n01241,達磨山レストハウス,伊豆市大沢1018-1,34.975528,138.85122,22,22222,‐,5
1324,n01242,修善寺虹の郷,伊豆市修善寺4279-3,34.976531,138.905152,22,22222,‐,4
1325,n01243,ラフォーレ修善寺,伊豆市大平1529,34.956356,138.914829,22,22222,‐,6
1326,n01244,サイクルスポーツセンター,伊豆市大野1826,35.010359,139.014823,22,22222,‐,4
1327,n01245,秋季弘法忌　弘法大師奉納花火大会,伊豆市,34.97199581,138.92752556,22,22222,‐,1
1328,n01246,修善寺モミジまつり,伊豆市,34.972591,138.933064,22,22222,‐,1
1329,n01247,Ｔｈｉｓ伊豆収穫祭＆JAまつり伊豆,伊豆市,34.913369,138.891986,22,22222,‐,1
1330,n01248,修禅寺・宝物殿,伊豆市修善寺964,34.971496,138.927531,22,22222,‐,2
1331,n01249,筥湯（はこ湯）,伊豆市修善寺924-1,34.970561,138.928284,22,22222,‐,3
1332,n01250,万福　百笑の湯,伊豆市瓜生野410-1,34.98907806,138.94245333,22,22222,‐,3
1333,n01251,恋人岬,伊豆市小下田3135-7,34.866798,138.760264,22,22222,‐,1
1334,n01252,土肥達磨寺,伊豆市小下田463-1,34.869989,138.761633,22,22222,‐,2
1335,n01253,土肥金山,伊豆市土肥2726,34.90814073,138.79281419,22,22222,‐,2
1336,n01254,象牙美術宝庫,伊豆市小土肥485,34.92071871,138.79090229,22,22222,‐,2
1337,n01255,土肥海水浴場,伊豆市土肥,34.910402,138.789883,22,22222,‐,4
1338,n01256,小土肥海水浴場,伊豆市小土肥,34.92169162,138.78420744,22,22222,‐,4
1339,n01257,修善寺梅まつり,伊豆市,34.975111,138.920495,22,22222,‐,1
1340,n01258,ビーイズム（ＴＨＥ　１０１）,伊豆市土肥1177-1,34.891892,138.769901,22,22222,‐,4
1341,n01259,馬場温泉楠の湯,伊豆市土肥795-2,34.910444,138.798197,22,22222,‐,3
1342,n01260,浄蓮の滝観光センター,伊豆市湯ヶ島892-14,34.87275889,138.92380444,22,22222,‐,1
1343,n01261,昭和の森会館,伊豆市湯ケ島892-6,34.8553815,138.92186986,22,22222,‐,2
1344,n01262,天城ドーム,伊豆市上船原1120-1,34.913378,138.892019,22,22222,‐,4
1345,n01263,天城ふるさと広場スポーツ施設,伊豆市上船原1120-2,34.91473889,138.89550694,22,22222,‐,4
1346,n01264,土肥サマーフェスティバル,伊豆市,34.910706,138.789831,22,22222,‐,1
1347,n01265,湯の国会館,伊豆市青羽根188,34.932428,138.93402,22,22222,‐,3
1348,n01266,天城ほたる祭り,伊豆市,34.893946,138.928577,22,22222,‐,1
1349,n01267,伊豆月ヶ瀬梅林　梅まつり,伊豆市,34.912604,138.915033,22,22222,‐,1
1350,n01268,天城高原ベゴニアガーデン,伊豆市冷川1524,34.89107403,139.02885008,22,22222,‐,2
1351,n01269,萬城の滝,伊豆市地蔵堂767-3,34.90582261,138.99319972,22,22222,‐,1
1352,n01270,中伊豆ワイナリーシャトーＴＳ,伊豆市下白岩1433-27,34.98403417,138.99795333,22,22222,‐,2
1353,n01271,縄文之御神湯　日帰入湯,伊豆市下白岩1434?,34.977422,138.989835,22,22222,‐,3
1354,n01272,万天の湯　日帰入湯,伊豆市冷川1524-691,34.922092,139.01332,22,22222,‐,3
1355,n01273,伊豆市まるごとＴＯ－ＪＩ博覧会,伊豆市,34.97657,138.94672,22,22222,‐,2
1356,n01274,伊豆サイクルフェスティバル,伊豆市,35.010359,139.014823,22,22222,‐,1
1357,n01275,大薮温泉弁天の湯,伊豆市土肥61-3,34.914747,138.787981,22,22222,‐,3
1358,n01276,天城温泉プール,伊豆市市山571-1,34.900682,138.924909,22,22222,‐,4
1359,n01277,達磨山キャンプ場,伊豆市,34.973791,138.856131,22,22222,‐,4
1360,n01278,達磨山ロッジ,伊豆市大沢1018-1,34.975528,138.85122,22,22222,‐,4
1361,n01279,桂谷八十八カ所巡礼,伊豆市,34.972575,138.933039,22,22222,‐,1
1362,n01280,春季弘法忌　湯汲式,伊豆市修善寺,34.972575,138.933039,22,22222,‐,1
1363,n01281,修善寺温泉スマットル,伊豆市,34.972589,138.933107,22,22222,‐,1
1364,n01282,桂遊縁日,伊豆市,34.972589,138.933107,22,22222,‐,1
1365,n01283,奥の院春／秋の静寂（前奥の院午後の静寂）,伊豆市,34.972589,138.933107,22,22222,‐,1
1366,n01284,修禅寺御膳,伊豆市,34.971499,138.92755,22,22222,‐,1
1367,n01285,修善寺郷土資料館,伊豆市修善寺838-1,34.972591,138.933064,22,22222,‐,2
1368,n01286,龕附天正金鉱,伊豆市土肥2851,34.905883,138.790054,22,22222,‐,2
1369,n01287,フィッシングパーク土肥,伊豆市八木沢47,34.915126,138.788254,22,22222,‐,4
1370,n01288,屋形共同浴場,伊豆市土肥2791-21,34.908699,138.790461,22,22222,‐,3
1371,n01289,元湯温泉,伊豆市土肥1053-5,34.908508,138.801078,22,22222,‐,3
1372,n01290,菜の花舞台,伊豆市土肥,34.923476,138.7845,22,22222,‐,1
1373,n01291,夕鶴記念館,伊豆市湯ケ島176-2,34.893933,138.928559,22,22222,‐,2
1374,n01292,陶芸の家,伊豆市,34.91486,138.897553,22,22222,‐,6
1375,n01293,天城ふるさと広場キャンプ場,伊豆市上船原1120-1,34.916189,138.897663,22,22222,‐,4
1376,n01294,伊豆月ヶ瀬梅林　梅狩り,伊豆市,34.912687,138.914748,22,22222,‐,1
1377,n01295,日帰り（休憩）客数,伊豆市,34.97657389,138.9467075,22,22222,‐,5
1378,n01296,ＡＭＡＧＩの収穫祭,伊豆市,34.913378,138.892019,22,22222,‐,1
1379,n01297,萬城の滝キャンプ場,伊豆市地蔵堂776-1,34.907034,138.994347,22,22222,‐,4
1380,n01298,萬城の滝まつり,伊豆市,34.907034,138.994347,22,22222,‐,1
1381,n01299,グリーンツーリズム,伊豆市,34.97659,138.946714,22,22222,‐,1
1382,n01300,てくもぐウォーク,伊豆市,34.97659,138.946714,22,22222,‐,1
1383,n01301,東京ラスク　伊豆ファクトリー,伊豆市市山550,34.90129139,138.92536333,22,22222,‐,5
1384,n01302,天城ミュージアム,伊豆市湯ヶ島176-2,34.893933,138.928559,22,22222,‐,2
1385,n01303,修善寺ＣＣ,伊豆市日向965,34.95628972,138.95848722,22,22222,‐,4
1386,n01304,伊豆国際ＣＣ,伊豆市堀切1004-5,34.97688214,138.89314621,22,22222,‐,4
1387,n01305,新・天城にっかつゴルフ倶楽部,伊豆市大平柿木1190?1,34.94785002,138.91375258,22,22222,‐,4
1388,n01306,伊豆スカイラインカントリー倶楽部,伊豆市上白岩2067-25,34.98886972,139.03300306,22,22222,‐,4
1389,n01307,伊豆ゴルフ倶楽部,伊豆市地蔵堂845-67,34.90015444,138.97757611,22,22222,‐,4
1390,n01308,中伊豆グリーンクラブ,伊豆市冷川1521-108,34.91735861,139.03441861,22,22222,‐,4
1391,n01309,湯ヶ島ゴルフ倶楽部＆ホテル董苑,伊豆市湯ヶ島2571-10,34.88109694,138.88864833,22,22222,‐,4
1392,n01310,天城高原ゴルフコース,伊豆市菅引638-83,34.8716749,139.02408146,22,22222,‐,4
1393,n01311,山海フェア,伊豆市土肥,34.910483,138.790902,22,22222,‐,1
1394,n01312,天城路もみじまつり,伊豆市,34.976586,138.946704,22,22222,‐,1
1395,n01313,御前崎海岸,御前崎市,34.59492513,138.22610484,22,22223,‐,1
1396,n01314,御前埼灯台,御前崎市,34.595841,138.22572,22,22223,‐,1
1397,n01315,磯遊び（御前崎海岸）,御前崎市,34.595143,138.225324,22,22223,‐,1
1398,n01316,御前崎海水浴場,御前崎市,34.60641402,138.22838896,22,22223,‐,4
1399,n01317,御前崎みなと夏祭,御前崎市,34.606467,138.225781,22,22223,‐,1
1400,n01318,なぶら館,御前崎市,34.60531334,138.22491258,22,22223,‐,2
1401,n01319,御前崎大産業まつり,御前崎市,34.637977,138.128148,22,22223,‐,1
1402,n01320,フィールアース,御前崎市,34.606467,138.225781,22,22223,‐,1
1403,n01321,初日の出,御前崎市,34.637977,138.128148,22,22223,‐,1
1404,n01322,なぶら市場,御前崎市,34.6054263,138.22388261,22,22223,‐,5
1405,n01323,桜ヶ池,御前崎市,34.64189721,138.14473356,22,22223,‐,1
1406,n01324,浜岡砂丘,御前崎市,34.62996609,138.12142192,22,22223,‐,1
1407,n01325,浜岡原子力館,御前崎市,34.62888889,138.14138889,22,22223,‐,2
1408,n01326,桜ヶ池「納櫃祭」,御前崎市,34.64118615,138.14456916,22,22223,‐,1
